-0.03672093153; -0.03672093153
-0.03672093153; -0.0321040078998
-0.0349298417568; -0.0155794937164
-0.0312468167394; 0.00751390634105
-0.0154627729207; 0.0491486042738
0.000521212350577; 0.101273752749
0.0300302188843; 0.163599431515
0.0843444019556; 0.228784114122
0.122797571123; 0.287640124559
0.20285782218; 0.36332321167
0.231693983078; 0.439534276724
0.340450495481; 0.517855286598
0.369715243578; 0.592560529709
0.475837111473; 0.667946815491
0.511285007; 0.723064243793
0.629755079746; 0.789955615997
0.687470376492; 0.852284252644
0.754734873772; 0.891257166862
0.778502106667; 0.930342972279
0.816264033318; 0.950034022331
0.870868444443; 0.961646795273
0.901641964912; 0.956050693989
0.934439241886; 0.934984326363
0.938651323318; 0.908696174622
0.930275440216; 0.86367636919
0.917533993721; 0.810567736626
0.872259557247; 0.74840515852
0.872259557247; 0.69440048933
0.792036652565; 0.618245840073
0.713632583618; 0.539892077446
0.654281318188; 0.462288379669
0.600956618786; 0.388157874346
0.531355679035; 0.311394065619
0.423063993454; 0.251149773598
0.391231566668; 0.178442582488
0.271434575319; 0.10926245898
0.21219047904; 0.0656826496124
0.166450291872; 0.0208025574684
0.117913961411; -0.0126480041072
0.0494843833148; -0.0313034914434
0.0238666962832; -0.0368580371141
0.00218372512609; -0.0368580371141
-0.0118712615222; -0.0368580371141
-0.0240647979081; -0.0368580371141
-0.0286703631282; -0.0368580371141
-0.031617924571; -0.0368580371141
-0.0341751016676; -0.0368580371141
-0.0357591062784; -0.0368580371141
-0.0359788909554; -0.0368580371141
-0.0362953841686; -0.0368580371141
-0.0365699604154; -0.0368580371141
-0.0367400422692; -0.0368580371141
-0.036763638258; -0.0368580371141
-0.0368193723261; -0.0368580371141
-0.0368332900107; -0.0368580371141
-0.0368453674018; -0.0368580371141
-0.0368479005992; -0.0368580371141
-0.0368538871408; -0.0368580371141
-0.0368553809822; -0.0368580371141
-0.0368566773832; -0.0368580371141
-0.0368571653962; -0.0368580371141
-0.0368575900793; -0.0368580371141
-0.0368578098714; -0.0368580371141
-0.0368579216301; -0.0368580371141
-0.0368579439819; -0.0368580371141
-0.0368579886854; -0.0368580371141
-0.0368579998612; -0.0368580371141
-0.0368580110371; -0.0368580371141
-0.0368580259383; -0.0368580371141
-0.0368580333889; -0.0368580371141
-0.0368580333889; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
-0.0368580371141; -0.0368580371141
